,ZIP,Total Releases,Total Population,Percent_White,Percent_Black_African_American,Percent_American_Indian,Percent_Asian,Percent_Native_Hawaiian_PI,Percent_Other_Race,Percent_Hispanic_Latino,Percent_50_PL,Percent_125_PL,Percent_185_PL,Percent_200_PL,Percent_300_PL,Percent_400_PL,Percent_500_PL,Total Releases Binned
20,76801,234127.14,23450,67.17697228144989,4.28997867803838,0.5927505330490406,0.8869936034115138,0.0,1.1428571428571428,25.731343283582092,5.803837953091684,22.119402985074625,39.134328358208954,40.95095948827292,61.10021321961621,73.90191897654584,83.49253731343283,4
21,77017,212233.29,32940,6.84274438372799,3.9253187613843354,0.47965998785670916,3.126897389192471,0.09107468123861566,25.373406193078324,86.08075288403157,7.10989678202793,24.741955069823923,40.54341226472374,42.99635701275046,66.645415907711,80.37037037037037,89.62962962962962,4
22,77627,211665.4,21671,79.72405518896221,4.420654330672328,0.0,3.520834294679526,0.0,1.6335194499561625,10.756310276406257,1.8042545337086429,9.796502238013936,19.05772691615523,20.24825804069955,32.80420838909141,48.62258317567256,64.67629551012874,4
23,78155,209529.2620062042,47343,47.41566863105422,5.690387174450288,0.346408127917538,1.4109794478592401,0.004224489364848024,19.346049046321525,45.307648437995056,5.94385653634117,20.22896732357476,32.775700737173395,35.57442494138521,52.28228037935915,66.7574931880109,77.91014511120969,4
24,77032,178259.0,14468,6.372684545203207,42.32098424108377,0.0,0.8363284489908764,0.08985346972629252,10.381531656068566,51.36162565662151,29.37517279513409,47.539397290572296,63.74758086812275,67.4384849322643,89.27978988111694,93.98672933370197,96.60630356649158,4
25,76513,158996.0,37157,65.349732217348,6.068843017466427,0.34717549856016366,1.8489113760529645,0.551713001587857,3.3075867265925667,23.55410824339963,3.8835212745915975,15.53408509836639,26.143122426460696,28.21810156901795,45.67376268267083,58.97946551120919,67.6884570874936,4
26,78407,158152.4428384301,2653,13.305691669807764,25.40520165849981,0.0,0.0,0.0,0.9423294383716547,62.19374293252922,9.31021485111195,24.689031285337354,47.041085563513,49.90576705616284,75.9140595552205,83.00037693177535,90.91594421409724,4
27,79086,157150.5237147847,2228,46.768402154398565,0.0,1.615798922800718,1.2567324955116697,0.0,3.2764811490125676,48.922800718132855,3.2764811490125676,20.152603231597848,41.15798922800718,42.998204667863554,59.20107719928187,67.68402154398564,81.14901256732495,4
28,77545,153924.661,25103,3.800342588535235,57.67438154802215,0.0,1.4978289447476396,0.0,12.353105206549019,35.71684659204079,2.155120901884237,15.053977612237581,25.909253874038964,27.74170417878341,45.80727403099231,61.62610046607975,76.17814603832211,4
29,77640,153673.04449688742,15459,21.327382107510186,62.39730901093215,0.038812342324859306,2.24464713112103,0.07115596092890872,2.865644608318779,13.040947021152727,13.40319554951808,33.022834594734455,45.86325118054208,50.106733941393365,68.49084675593505,81.68704314638721,88.88673264764861,4
30,75662,137853.9386,24091,67.06238844381718,9.754680171018222,0.17848989249097172,0.8799966792578141,0.01245278319704454,1.2079199701133203,19.214644473039723,5.761487692499274,19.318417666348427,30.463658627703293,35.17081067618613,54.302436594578886,70.17143331534598,82.15516167863518,4
31,77701,127604.115968316,13358,14.852522832759396,50.202126066776465,0.0,2.4554574038029644,0.0,3.8628537206168585,32.37011528671957,13.572391076508458,32.84174277586465,53.36876777960773,56.45306183560413,79.41308579128612,87.79008833657733,94.17577481658931,4
32,78942,122957.01000000001,8576,53.18330223880597,9.596548507462686,0.0,1.574160447761194,0.0,6.191697761194029,34.853078358208954,6.343283582089552,18.703358208955223,39.307369402985074,40.0303171641791,54.675839552238806,64.23740671641791,78.47481343283582,4
33,75119,120923.02460000002,28345,45.57417533956606,10.770859058034926,0.8114305874051861,0.11289469042159112,0.11642264949726583,4.738049038631152,41.379431998588814,5.930499206209208,16.54612806491445,30.890809666607865,33.20867877932616,52.1432351384724,68.02610689715999,77.91497618627623,4
34,77705,111998.4851812,25132,34.05220436097406,47.21868534139742,0.5650167117618972,2.5903230940633457,0.02785293649530479,2.104886200859462,14.388031195288875,10.572178895432119,25.652554512175712,40.362883972624545,42.53939201018622,59.51376730861053,74.91644119051408,83.34792296673564,4
35,77905,96952.70623260304,14737,68.18891226165434,2.2053335142837756,0.0,0.0,0.0,1.9542647757345457,28.391124380810208,2.422474044920947,10.646671642803827,18.70801384270883,19.72586008007057,35.87568704621022,57.128316482323406,69.05068874262061,4
36,77521,93597.6482,59596,33.16665548023357,20.212765957446805,0.6661520907443452,2.449828847573663,0.052016913886838045,3.261963890193973,42.289750989999334,5.810792670649037,14.636888381770587,26.51688032753876,28.34250620847037,46.82696825290288,62.00248338814686,76.6074904355997,4
37,77039,93546.35,28835,4.844806658574649,8.56597884515346,0.6103693428125543,0.6727934801456563,0.0,3.4159875151725334,85.54534419975724,11.212068666551065,40.78376972429339,58.80353736778221,64.84133865094503,81.53632737992024,91.46870123114272,96.68111669845673,4
38,79714,89281.3120001,17927,40.0011156356334,0.613599598371172,0.0,0.36258158085569253,0.17292352317733028,6.096948736542645,56.50136665365092,4.540637027946673,13.097562336141017,23.17733028392927,25.9162157639315,42.31605957494282,66.06236403190718,76.83940425057176,4
39,77503,81086.38130000001,24591,26.54223089748282,3.1434264568338013,1.0247651579846286,0.1707941929974381,0.07726403968931723,3.2003578544996136,69.43190598186328,4.774104347118865,23.443536253100728,39.888577121711194,43.198731243137736,69.4888373795291,81.64369078118011,87.49542515554471,4
40,79602,75353.3864,24072,68.64406779661016,5.73695579926886,0.4361914257228315,1.6409106015287471,0.0,9.259720837487537,21.846959122632104,4.690096377534064,15.943835161183117,26.08009305417082,30.59155865736125,47.33300099700897,63.66733133931539,75.51096709870389,4
41,79762,74178.08,43619,43.60943625484307,6.146404089960797,0.8643022536050803,1.2242371443636946,0.0,5.103280680437424,46.91304248148743,4.156445585639286,12.026869024966185,22.673605538870675,25.31924161489259,42.002338430500465,60.549301909718245,73.27999266374745,4
42,79782,73794.3,4441,48.164827741499664,0.7655933348344968,2.5895068678225623,0.0,0.0,19.207385723936053,50.8444044134204,2.049088043233506,14.073406890340012,28.034226525557305,33.68610673271786,45.237559108308936,64.69263679351498,70.54717405989642,4
